======================
📄 DUMP FILAS LEÍDAS
======================
Fila #448 → REF=30748 | PADRE=- | ASOC=30746-30787-30748-30145-30143-30144-94028 | DESC=Incubadora Real 49
Fila #449 → REF=30758 | PADRE=- | ASOC=30235-30146-30788-30789-30758-94029 | DESC=Humidificador Sirio para incubadora
Fila #450 → REF=30759 | PADRE=- | ASOC=30899-30878-30879-30759-94037 | DESC=Bandeja de plástico para 30 huevos 
Fila #451 → REF=30760 | PADRE=- | ASOC=30760-30761-30769-30762-30763-30798-30066-30067-30068-30069-30070-30071-30155-30156-30157-30095-30062-30063-30064-30065-30058-30084-30266-94009 | DESC=Comedero de apertura mecánica Safeed - 
Fila #452 → REF=30761 | PADRE=- | ASOC=30760-30761-30769-30762-30763-30798-30066-30067-30068-30069-30070-30071-30155-30156-30157-30095-30062-30063-30064-30065-30058-30084-30266-94009 | DESC=Comedero de apertura mecánica Safeed - 
Fila #453 → REF=30762 | PADRE=- | ASOC=30760-30761-30769-30762-30763-30798-30066-30067-30068-30069-30070-30071-30155-30156-30157-30095-30062-30063-30064-30065-30058-30084-30266-94009 | DESC=Comedero de apertura mecánica Safeed - 
Fila #454 → REF=30763 | PADRE=- | ASOC=30760-30761-30769-30762-30763-30798-30066-30067-30068-30069-30070-30071-30155-30156-30157-30095-30062-30063-30064-30065-30058-30084-30266-94009 | DESC=Comedero de apertura mecánica Safeed - 
Fila #455 → REF=30769 | PADRE=- | ASOC=30760-30761-30769-30762-30763-30798-30066-30067-30068-30069-30070-30071-30155-30156-30157-30095-30062-30063-30064-30065-30058-30084-30266-94009 | DESC=Comedero de apertura mecánica Safeed - 
Fila #456 → REF=30771 | PADRE=- | ASOC=30771-30799-30776-94026 | DESC=Criadora de Pollitos Babypark con Lámpa
Fila #457 → REF=30776 | PADRE=- | ASOC=30771-30799-30776-94026 | DESC=Criadora de Pollitos Babypark sin acceso
Fila #458 → REF=30777 | PADRE=- | ASOC=30697-30777-30810-30354-94145 | DESC=Grapadora Eco+200 Grapas Vr18           
Fila #459 → REF=30778 | PADRE=- | ASOC=30778-30779-30782-30785-30781-30784-30850-30851-30852-30855-30342-35020-35023-30523-70451-70450-94001 | DESC=Bebedero B-70 para malla universal
Fila #460 → REF=30779 | PADRE=- | ASOC=30778-30779-30782-30785-30781-30784-30850-30851-30852-30855-30342-35020-35023-30523-70451-70450-94001 | DESC=Bebedero B-50 para malla universal
Fila #461 → REF=30780 | PADRE=- | ASOC=90736-90757-90758-90759-90765-30780-30853-30854-90788-94110 | DESC=Bebedero Pájaros Basculante B-50 Malla 
Fila #462 → REF=30781 | PADRE=- | ASOC=30778-30779-30782-30785-30781-30784-30850-30851-30852-30855-30342-35020-35023-30523-70451-70450-94001 | DESC=Bebedero B-70 para depósito
Fila #463 → REF=30782 | PADRE=- | ASOC=30778-30779-30782-30785-30781-30784-30850-30851-30852-30855-30342-35020-35023-30523-70451-70450-94001 | DESC=Bebedero B-50 para depósito
Fila #464 → REF=30784 | PADRE=- | ASOC=30778-30779-30782-30785-30781-30784-30850-30851-30852-30855-30342-35020-35023-30523-70451-70450-94001 | DESC=Bebedero B-70 para malla rígida
Fila #465 → REF=30785 | PADRE=- | ASOC=30778-30779-30782-30785-30781-30784-30850-30851-30852-30855-30342-35020-35023-30523-70451-70450-94001 | DESC=Bebedero B-50 para malla rígida
Fila #466 → REF=30787 | PADRE=- | ASOC=30746-30787-30748-30145-30143-30144-94028 | DESC=Pack incubadora Real 24 con humidificado
Fila #467 → REF=30788 | PADRE=- | ASOC=30235-30146-30788-30789-30758-94029 | DESC=Incubadora Lumia 16
Fila #468 → REF=30789 | PADRE=- | ASOC=30235-30146-30788-30789-30758-94029 | DESC=Pack incubadora Lumia 16 con humidificad
Fila #469 → REF=30790 | PADRE=- | ASOC=40553-40545-40556-40557-40558-40559-30790-30825-30824-30826-94136 | DESC=Calefactor Pollitos Nanny Hen 18W       
Fila #470 → REF=30791 | PADRE=- | ASOC=70845-70211-70152-70153-30232-30277-30278-30279-30280-30281-30282-30571-30572-30327-30575-30573-30576-30574-30578-30577-30255-30256-30308-30309-30306-30307-30791-30792-30793-30794-30451-30450-94008 | DESC=Comedero con molinete de chapa galvaniza
Fila #471 → REF=30792 | PADRE=- | ASOC=70845-70211-70152-70153-30232-30277-30278-30279-30280-30281-30282-30571-30572-30327-30575-30573-30576-30574-30578-30577-30255-30256-30308-30309-30306-30307-30791-30792-30793-30794-30451-30450-94008 | DESC=Comedero con molinete de chapa galvaniza
Fila #472 → REF=30793 | PADRE=- | ASOC=70845-70211-70152-70153-30232-30277-30278-30279-30280-30281-30282-30571-30572-30327-30575-30573-30576-30574-30578-30577-30255-30256-30308-30309-30306-30307-30791-30792-30793-30794-30451-30450-94008 | DESC=Comedero con molinete de acero inoxidabl
Fila #473 → REF=30794 | PADRE=- | ASOC=70845-70211-70152-70153-30232-30277-30278-30279-30280-30281-30282-30571-30572-30327-30575-30573-30576-30574-30578-30577-30255-30256-30308-30309-30306-30307-30791-30792-30793-30794-30451-30450-94008 | DESC=Comedero con molinete de acero inoxidabl
Fila #474 → REF=30797 | PADRE=- | ASOC=30635-30632-30633-30625-30634-30626-30630-30631-30627-30654-30655-30695-30694-30696-30797-94030 | DESC=Caseta de madera para aves Modelo Manche
Fila #475 → REF=30798 | PADRE=- | ASOC=30760-30761-30769-30762-30763-30798-30066-30067-30068-30069-30070-30071-30155-30156-30157-30095-30062-30063-30064-30065-30058-30084-30266-94009 | DESC=Comedero de apertura mecánica Safeed - 
Fila #476 → REF=30799 | PADRE=- | ASOC=30771-30799-30776-94026 | DESC=Criadora de Pollitos Babypark con calefa
Fila #477 → REF=30805 | PADRE=- | ASOC=- | DESC=M2 alfombrilla polietileno para ponedero
Fila #478 → REF=30806 | PADRE=- | ASOC=30806-30807-30969-94027 | DESC=Parque de Pollitos con accesorios
Fila #479 → REF=30807 | PADRE=- | ASOC=30806-30807-30969-94027 | DESC=Parque de Pollitos sin accesorios
Fila #480 → REF=30808 | PADRE=- | ASOC=30873-30874-30808-30809-94038 | DESC=Puerta guillotina para gallinero - Media
Fila #481 → REF=30809 | PADRE=- | ASOC=30873-30874-30808-30809-94038 | DESC=Puerta guillotina para gallinero - Grand
Fila #482 → REF=30810 | PADRE=- | ASOC=30697-30777-30810-30354-94145 | DESC=Grapadora Eco con Cargador              
Fila #483 → REF=30813 | PADRE=- | ASOC=- | DESC=Tapón Inferior Bebedero Sifón         
Fila #484 → REF=30818 | PADRE=- | ASOC=30729-30818-30590-30592-30593-94142 | DESC=Bidón con Filtro De 8 l.               
Fila #485 → REF=30819 | PADRE=- | ASOC=10469-30819 | DESC=Filtro Pequeño                         
Fila #486 → REF=30824 | PADRE=- | ASOC=40553-40545-40556-40557-40558-40559-30790-30825-30824-30826-94136 | DESC=Calefactor Pollitos Nanny Hen USA 110V 1
Fila #487 → REF=30825 | PADRE=- | ASOC=40553-40545-40556-40557-40558-40559-30790-30825-30824-30826-94136 | DESC=Calefactor Pollitos Nanny Hen 36W       
Fila #488 → REF=30826 | PADRE=- | ASOC=40553-40545-40556-40557-40558-40559-30790-30825-30824-30826-94136 | DESC=Calefactor Pollitos Nanny Hen Usa 110V 3
Fila #489 → REF=30830 | PADRE=- | ASOC=30621-30830-30319-30676-94021 | DESC=Ponedero con suelo de alambre - 2 depart
Fila #490 → REF=30831 | PADRE=- | ASOC=- | DESC=Anillo protector para bebedero
Fila #491 → REF=30832 | PADRE=- | ASOC=- | DESC=Cubeta para ponedero                    
Fila #492 → REF=30833 | PADRE=- | ASOC=- | DESC=Anillo inferior para tolva 14 l.
Fila #493 → REF=30840 | PADRE=- | ASOC=30840-30841-94020 | DESC=Ponedero Colectavi - 1 piso
Fila #494 → REF=30841 | PADRE=- | ASOC=30840-30841-94020 | DESC=Ponedero Colectavi - 2 pisos
Fila #495 → REF=30842 | PADRE=- | ASOC=- | DESC=Respaldo ponedero Colectavi
Fila #496 → REF=30843 | PADRE=- | ASOC=- | DESC=Pata ponedero Colectavi
Fila #497 → REF=30844 | PADRE=- | ASOC=- | DESC=Alfombrilla ponedero Colectavi
Fila #498 → REF=30846 | PADRE=- | ASOC=30965-30846-30847-30009-30008-94019 | DESC=Ponedero Colectavi Central principio
Fila #499 → REF=30847 | PADRE=- | ASOC=30965-30846-30847-30009-30008-94019 | DESC=Ponedero Colectavi Central ampliación
Fila #500 → REF=30848 | PADRE=- | ASOC=- | DESC=Aseladeros nocturnos para ponedero Colec
Fila #501 → REF=30850 | PADRE=- | ASOC=30778-30779-30782-30785-30781-30784-30850-30851-30852-30855-30342-35020-35023-30523-70451-70450-94001 | DESC=Bebedero B-50 con botella 0,5 l.
Fila #502 → REF=30851 | PADRE=- | ASOC=30778-30779-30782-30785-30781-30784-30850-30851-30852-30855-30342-35020-35023-30523-70451-70450-94001 | DESC=Bebedero B-50 con botella 1 l.
Fila #503 → REF=30852 | PADRE=- | ASOC=30778-30779-30782-30785-30781-30784-30850-30851-30852-30855-30342-35020-35023-30523-70451-70450-94001 | DESC=Bebedero B-50 con depósito 30 l. 
Fila #504 → REF=30853 | PADRE=- | ASOC=90736-90757-90758-90759-90765-30780-30853-30854-90788-94110 | DESC=Bebedero B-50 Pájaros con Depósito 0,5
Fila #505 → REF=30854 | PADRE=- | ASOC=90736-90757-90758-90759-90765-30780-30853-30854-90788-94110 | DESC=Bebedero B-50 Pájaros con Depósito 1 l
Fila #506 → REF=30855 | PADRE=- | ASOC=30778-30779-30782-30785-30781-30784-30850-30851-30852-30855-30342-35020-35023-30523-70451-70450-94001 | DESC=Bebedero B-70 con depósito 30 l. 
Fila #507 → REF=30856 | PADRE=- | ASOC=30286-30982-30861-30862-30863-30856-30857-30858-30859-30860-30980-30981-30983-30977-30978-30284-30285-30287-30288-30660-30218-30661-30219-30662-30220-30663-30221-30252-30251-30664-30222-30254-30253-30097-30098-30283-94006 | DESC=Bebederos Eco de plástico reciclado - 1
Fila #508 → REF=30857 | PADRE=- | ASOC=30286-30982-30861-30862-30863-30856-30857-30858-30859-30860-30980-30981-30983-30977-30978-30284-30285-30287-30288-30660-30218-30661-30219-30662-30220-30663-30221-30252-30251-30664-30222-30254-30253-30097-30098-30283-94006 | DESC=Bebederos Eco de plástico reciclado - 3
Fila #509 → REF=30858 | PADRE=- | ASOC=30286-30982-30861-30862-30863-30856-30857-30858-30859-30860-30980-30981-30983-30977-30978-30284-30285-30287-30288-30660-30218-30661-30219-30662-30220-30663-30221-30252-30251-30664-30222-30254-30253-30097-30098-30283-94006 | DESC=Bebederos Eco de plástico reciclado - 5
Fila #510 → REF=30859 | PADRE=- | ASOC=30286-30982-30861-30862-30863-30856-30857-30858-30859-30860-30980-30981-30983-30977-30978-30284-30285-30287-30288-30660-30218-30661-30219-30662-30220-30663-30221-30252-30251-30664-30222-30254-30253-30097-30098-30283-94006 | DESC=Bebederos Eco de plástico reciclado - 8
Fila #511 → REF=30860 | PADRE=- | ASOC=30286-30982-30861-30862-30863-30856-30857-30858-30859-30860-30980-30981-30983-30977-30978-30284-30285-30287-30288-30660-30218-30661-30219-30662-30220-30663-30221-30252-30251-30664-30222-30254-30253-30097-30098-30283-94006 | DESC=Bebederos Eco de plástico reciclado - 1
Fila #512 → REF=30861 | PADRE=- | ASOC=30286-30982-30861-30862-30863-30856-30857-30858-30859-30860-30980-30981-30983-30977-30978-30284-30285-30287-30288-30660-30218-30661-30219-30662-30220-30663-30221-30252-30251-30664-30222-30254-30253-30097-30098-30283-94006 | DESC=Bebedero Eco de plástico reciclado con 
Fila #513 → REF=30862 | PADRE=- | ASOC=30286-30982-30861-30862-30863-30856-30857-30858-30859-30860-30980-30981-30983-30977-30978-30284-30285-30287-30288-30660-30218-30661-30219-30662-30220-30663-30221-30252-30251-30664-30222-30254-30253-30097-30098-30283-94006 | DESC=Bebedero Eco de plástico reciclado con 
Fila #514 → REF=30863 | PADRE=- | ASOC=30286-30982-30861-30862-30863-30856-30857-30858-30859-30860-30980-30981-30983-30977-30978-30284-30285-30287-30288-30660-30218-30661-30219-30662-30220-30663-30221-30252-30251-30664-30222-30254-30253-30097-30098-30283-94006 | DESC=Bebedero Eco de plástico reciclado con 
Fila #515 → REF=30864 | PADRE=- | ASOC=30212-30213-30214-30216-30217-30289-30290-30291-30292-30585-30597-30598-30647-30653-30864-30865-30866-30867-30868-30869-30870-30984-30985-30986-30987-30988-30989-30990-30991-30992-94013 | DESC=Tolva de plástico reciclado - 2 kg./ 3,
Fila #516 → REF=30865 | PADRE=- | ASOC=30212-30213-30214-30216-30217-30289-30290-30291-30292-30585-30597-30598-30647-30653-30864-30865-30866-30867-30868-30869-30870-30984-30985-30986-30987-30988-30989-30990-30991-30992-94013 | DESC=Tolva de plástico reciclado - 4 kg./ 7 
Fila #517 → REF=30866 | PADRE=- | ASOC=30212-30213-30214-30216-30217-30289-30290-30291-30292-30585-30597-30598-30647-30653-30864-30865-30866-30867-30868-30869-30870-30984-30985-30986-30987-30988-30989-30990-30991-30992-94013 | DESC=Tolva de plástico reciclado - 8 kg./ 12
Fila #518 → REF=30867 | PADRE=- | ASOC=30212-30213-30214-30216-30217-30289-30290-30291-30292-30585-30597-30598-30647-30653-30864-30865-30866-30867-30868-30869-30870-30984-30985-30986-30987-30988-30989-30990-30991-30992-94013 | DESC=Tolva de plástico reciclado - 12 kg./ 2
Fila #519 → REF=30868 | PADRE=- | ASOC=30212-30213-30214-30216-30217-30289-30290-30291-30292-30585-30597-30598-30647-30653-30864-30865-30866-30867-30868-30869-30870-30984-30985-30986-30987-30988-30989-30990-30991-30992-94013 | DESC=Tolva de plástico reciclado - 16 kg./ 2
Fila #520 → REF=30869 | PADRE=- | ASOC=30212-30213-30214-30216-30217-30289-30290-30291-30292-30585-30597-30598-30647-30653-30864-30865-30866-30867-30868-30869-30870-30984-30985-30986-30987-30988-30989-30990-30991-30992-94013 | DESC=Tolva de plástico reciclado con patas -
Fila #521 → REF=30870 | PADRE=- | ASOC=30212-30213-30214-30216-30217-30289-30290-30291-30292-30585-30597-30598-30647-30653-30864-30865-30866-30867-30868-30869-30870-30984-30985-30986-30987-30988-30989-30990-30991-30992-94013 | DESC=Tolva de plástico reciclado con patas -
Fila #522 → REF=30872 | PADRE=- | ASOC=- | DESC=Trípode para comederos y bebederos de a
Fila #523 → REF=30873 | PADRE=- | ASOC=30873-30874-30808-30809-94038 | DESC=Elevador automático para salida de aves
Fila #524 → REF=30874 | PADRE=- | ASOC=30873-30874-30808-30809-94038 | DESC=Elevador automático con puerta para sal
Fila #525 → REF=30875 | PADRE=- | ASOC=30667-30230-30876-30875-94002 | DESC=Bebedero cubo de plástico - 5,5 l. gris
Fila #526 → REF=30876 | PADRE=- | ASOC=30667-30230-30876-30875-94002 | DESC=Bebedero cubo de plástico - 5,5 l. amar
Fila #527 → REF=30877 | PADRE=- | ASOC=30877-90221-94087 | DESC=Protector Plástico Anti Aves           
Fila #528 → REF=30878 | PADRE=- | ASOC=30899-30878-30879-30759-94037 | DESC=Huevera de plástico con asa para 12 hue
Fila #529 → REF=30879 | PADRE=- | ASOC=30899-30878-30879-30759-94037 | DESC=Huevera de plástico con asa para 12 hue
Fila #530 → REF=30884 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Ponedero exterior Platinum - 3 departame
Fila #531 → REF=30885 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Ponedero exterior Platinum - 2 departame
Fila #532 → REF=30886 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Ponedero exterior Platinum - 1 departame
Fila #533 → REF=30887 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Ponedero interior Platinum - 1 departame
Fila #534 → REF=30888 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Ponedero interior Platinum - 2 departame
Fila #535 → REF=30889 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Ponedero interior Platinum - 3 departame
Fila #536 → REF=30890 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Ponedero interior Platinum con patas - 1
Fila #537 → REF=30891 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Ponedero interior Platinum con patas - 2
Fila #538 → REF=30892 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Ponedero interior Platinum con patas - 3
Fila #539 → REF=30893 | PADRE=- | ASOC=30955-30953-30954-30952-30897-30894-30896-30893-94017 | DESC=Ponedero exterior de plástico Confort -
Fila #540 → REF=30894 | PADRE=- | ASOC=30955-30953-30954-30952-30897-30894-30896-30893-94017 | DESC=Ponedero interior de plástico Confort -
Fila #541 → REF=30896 | PADRE=- | ASOC=30955-30953-30954-30952-30897-30894-30896-30893-94017 | DESC=Ponedero exterior de plástico Confort -
Fila #542 → REF=30897 | PADRE=- | ASOC=30955-30953-30954-30952-30897-30894-30896-30893-94017 | DESC=Ponedero interior de plástico Confort -
Fila #543 → REF=30899 | PADRE=- | ASOC=30899-30878-30879-30759-94037 | DESC=Huevera de plástico Eco para 8 huevos 
Fila #544 → REF=30901 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Nido exterior Platinum - 1 departamento
Fila #545 → REF=30902 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Nido exterior Platinum - 2 departamentos
Fila #546 → REF=30903 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Nido exterior Platinum - 3 departamentos
Fila #547 → REF=30904 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Nido interior Platinum - 1 departamento
Fila #548 → REF=30905 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Nido interior Platinum - 2 departamentos
Fila #549 → REF=30906 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Nido interior Platinum - 3 departamentos
Fila #550 → REF=30907 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Nido interior Platinum con patas - 1 dep
Fila #551 → REF=30908 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Nido interior Platinum con patas - 2 dep
Fila #552 → REF=30909 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Nido interior Platinum con patas - 3 dep
Fila #553 → REF=30911 | PADRE=- | ASOC=30957-30956-30912-30911-94015 | DESC=Nido de plástico Confort - 1 ud.
Fila #554 → REF=30912 | PADRE=- | ASOC=30957-30956-30912-30911-94015 | DESC=Nido de plástico Confort - 5 uds.
Fila #555 → REF=30913 | PADRE=- | ASOC=- | DESC=Respaldo de chapa para ponedero Platinum
Fila #556 → REF=30914 | PADRE=- | ASOC=- | DESC=Respaldo de chapa para ponedero Platinum
Fila #557 → REF=30915 | PADRE=- | ASOC=- | DESC=Respaldo de chapa para ponedero Platinum
Fila #558 → REF=30917 | PADRE=- | ASOC=- | DESC=Respaldo de chapa para ponedero Platinum
Fila #559 → REF=30920 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Módulo ponedero interior Platinum con p
Fila #560 → REF=30921 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Módulo ponedero interior Platinum con p
Fila #561 → REF=30922 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Módulo nido interior Platinum con patas
Fila #562 → REF=30923 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Módulo nido interior Platinum con patas
Fila #563 → REF=30924 | PADRE=- | ASOC=- | DESC=Cubeta con tapa para ponedero Platinum/C
Fila #564 → REF=30926 | PADRE=- | ASOC=- | DESC=Cubeta para nido Platinum/Confort
Fila #565 → REF=30927 | PADRE=- | ASOC=- | DESC=Tapa para cubeta con tapa para ponedero 
Fila #566 → REF=30928 | PADRE=- | ASOC=- | DESC=Cuerpo para ponedero/nido interior Confo
Fila #567 → REF=30929 | PADRE=- | ASOC=- | DESC=Cuerpo para ponedero exterior Confort
Fila #568 → REF=30930 | PADRE=- | ASOC=- | DESC=Kit de patas para ponedero Platinum - 1 
Fila #569 → REF=30931 | PADRE=- | ASOC=- | DESC=Kit de patas para ponedero Platinum - 2 
Fila #570 → REF=30932 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Ponedero interior Platinum - 4 departame
Fila #571 → REF=30933 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Ponedero interior Platinum con patas - 4
Fila #572 → REF=30934 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Ponedero exterior Platinum - 4 departame
Fila #573 → REF=30935 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Módulo ponedero interior Platinum con p
Fila #574 → REF=30936 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Nido interior Platinum - 4 departamentos
Fila #575 → REF=30937 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Nido interior Platinum con patas - 4 dep
Fila #576 → REF=30938 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Nido exterior Platinum - 4 departamentos
Fila #577 → REF=30939 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Módulo nido interior Platinum con patas
Fila #578 → REF=30940 | PADRE=- | ASOC=- | DESC=Kit de patas para ponedero Platinum - 2 
Fila #579 → REF=30941 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Módulo ponedero interior Platinum con p
Fila #580 → REF=30942 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Módulo ponedero interior Platinum con p
Fila #581 → REF=30943 | PADRE=- | ASOC=30890-30891-30892-30933-30887-30888-30889-30932-30921-30920-30943-30941-30935-30942-30886-30885-30884-30934-94018 | DESC=Módulo ponedero interior Platinum con p
Fila #582 → REF=30944 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Módulo nido interior Platinum con patas
Fila #583 → REF=30945 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Módulo nido interior Platinum con patas
Fila #584 → REF=30946 | PADRE=- | ASOC=30946-30947-30948-30949-94160 | DESC=Aseladero para ponedero Platinum - 1 dep
Fila #585 → REF=30947 | PADRE=- | ASOC=30946-30947-30948-30949-94160 | DESC=Aseladero para ponedero Platinum - 2 dep
Fila #586 → REF=30948 | PADRE=- | ASOC=30946-30947-30948-30949-94160 | DESC=Aseladero para ponedero Platinum - 3 dep
Fila #587 → REF=30949 | PADRE=- | ASOC=30946-30947-30948-30949-94160 | DESC=Aseladero para ponedero Platinum - 4 dep
Fila #588 → REF=30950 | PADRE=- | ASOC=30901-30902-30903-30938-30907-30908-30909-30937-30904-30905-30906-30936-30923-30922-30950-30944-30939-30945-94016 | DESC=Módulo nido interior Platinum con patas
Fila #589 → REF=30951 | PADRE=- | ASOC=30951-30962-30961-94039 | DESC=Aseladero de suelo para Pollitos - 17x40
Fila #590 → REF=30952 | PADRE=- | ASOC=30955-30953-30954-30952-30897-30894-30896-30893-94017 | DESC=Ponedero exterior de plástico reciclado
Fila #591 → REF=30953 | PADRE=- | ASOC=30955-30953-30954-30952-30897-30894-30896-30893-94017 | DESC=Ponedero interior de plástico reciclado
Fila #592 → REF=30954 | PADRE=- | ASOC=30955-30953-30954-30952-30897-30894-30896-30893-94017 | DESC=Ponedero exterior de plástico reciclado
Fila #593 → REF=30955 | PADRE=- | ASOC=30955-30953-30954-30952-30897-30894-30896-30893-94017 | DESC=Ponedero interior de plástico reciclado
Fila #594 → REF=30956 | PADRE=- | ASOC=30957-30956-30912-30911-94015 | DESC=Nido de plástico reciclado Confort - 1 
Fila #595 → REF=30957 | PADRE=- | ASOC=30957-30956-30912-30911-94015 | DESC=Nido de plástico reciclado Confort - 5 
Fila #596 → REF=30958 | PADRE=- | ASOC=- | DESC=Cuerpo para ponedero exterior de plásti
Fila #597 → REF=30959 | PADRE=- | ASOC=- | DESC=Tapa para cubeta de ponedero de plástic
Fila #598 → REF=30960 | PADRE=- | ASOC=- | DESC=Cuerpo para ponedero/nido interior de pl
Fila #599 → REF=30961 | PADRE=- | ASOC=30951-30962-30961-94039 | DESC=Aseladero de suelo para Pollitos - 22x60
Fila #600 → REF=30962 | PADRE=- | ASOC=30951-30962-30961-94039 | DESC=Aseladero de suelo para Pollitos - 17x60
Fila #601 → REF=30963 | PADRE=- | ASOC=30690-30691-30692-30693-71155-71156-30737-30963-94007 | DESC=Forrajera colgante para aves
Fila #602 → REF=30964 | PADRE=- | ASOC=30964-30083-94014 | DESC=Kit de inicación de ponedoras Free-Rang
Fila #603 → REF=30965 | PADRE=- | ASOC=30965-30846-30847-30009-30008-94019 | DESC=Ponedero Eco Colectavi Central
Fila #604 → REF=30966 | PADRE=- | ASOC=30971-30972-30966-30970-30079-30080-30081-30082-94033 | DESC=Gallinero móvil Free-Range 1,5x 1,8 m.
Fila #605 → REF=30967 | PADRE=- | ASOC=- | DESC=Mi primer gallinero
Fila #606 → REF=30968 | PADRE=- | ASOC=- | DESC=Kit de desplazamiento para gallinero mó
