======================
📦 DUMP ARRAY ORDENADO
======================
### Grupo parent: 215 elementos ###
   → REF=30132 | PADRE=- | DESC=Tolva metálica con patas para aves - 20
   → REF=30143 | PADRE=- | DESC=Incubadora Real 49 Plus
   → REF=30144 | PADRE=- | DESC=Pack incubadora Real 49 Plus con humudif
   → REF=30145 | PADRE=- | DESC=Pack incubadora Real 49 con humudificado
   → REF=30146 | PADRE=- | DESC=Pack incubadora Lumia 8 con humudificado
   → REF=30153 | PADRE=- | DESC=SAS 2.40x1.20xh2.10M Sandwich 40 -
   → REF=30155 | PADRE=- | DESC=Comedero exterior con visera - 6kg./ 10 
   → REF=30156 | PADRE=- | DESC=Comedero exterior con visera - 12kg./ 20
   → REF=30157 | PADRE=- | DESC=Comedero exterior con visera - 24kg./ 40
   → REF=30161 | PADRE=- | DESC=Aseladero de suelo para aves - 31,38 ml.
   → REF=30162 | PADRE=- | DESC=Corral Móvil Continental 11 m2
   → REF=30164 | PADRE=- | DESC=Aseladero de suelo para aves - 11,7 ml.
   → REF=30165 | PADRE=- | DESC=Bebedero Silo Free-Range 35 l. -1 ud.
   → REF=30166 | PADRE=- | DESC=Comedero Silo Free-Range 35 l. -1 ud._x0
   → REF=30167 | PADRE=- | DESC=Bebedero Silo Free-Range 45 l. -1 ud.
   → REF=30168 | PADRE=- | DESC=Comedero Silo Free-Range 45 l. - 1 ud._x
   → REF=30169 | PADRE=- | DESC=Bebedero Silo Free-Range 35 l. - 4 uds.
   → REF=30170 | PADRE=- | DESC=Comedero Silo Free-Range 35 l. - 4 uds._
   → REF=30171 | PADRE=- | DESC=Bebedero Silo Free-Range 45 l. - 4 uds.
   → REF=30172 | PADRE=- | DESC=Comedero Silo Free-Range 45 l. - 4 Uds._
   → REF=30173 | PADRE=- | DESC=Bebedero + Comedero Silo Free-Range 35 l
   → REF=30174 | PADRE=- | DESC=Bebedero + Comedero Silo Free-Range 45 l
   → REF=30175 | PADRE=- | DESC=Bebedero Silo Free-Range 35 l. - 70 uds.
   → REF=30176 | PADRE=- | DESC=Comedero Silo Free-Range 35 l. - 70 uds.
   → REF=30177 | PADRE=- | DESC=Bebedero Silo Free-Range 45 l. - 65 uds.
   → REF=30178 | PADRE=- | DESC=Comedero Silo Free-Range 45 l. - 65 Uds.
   → REF=30183 | PADRE=- | DESC=Bebedero de plástico modelo Chips - 5 l
   → REF=30184 | PADRE=- | DESC=Bebedero de plástico modelo Chips - 5 l
   → REF=30185 | PADRE=- | DESC=Bebedero de plástico reciclado modelo C
   → REF=30186 | PADRE=- | DESC=Bebedero de plástico con patas modelo C
   → REF=30187 | PADRE=- | DESC=Bebedero de plástico con patas modelo C
   → REF=30188 | PADRE=- | DESC=Bebedero de plástico reciclado con pata
   → REF=30189 | PADRE=- | DESC=Comedero de plástico modelo Free-Range 
   → REF=30190 | PADRE=- | DESC=Comedero de plástico modelo Free-Range 
   → REF=30191 | PADRE=- | DESC=Comedero de plástico reciclado modelo F
   → REF=30192 | PADRE=- | DESC=Comedero de plástico con patas modelo F
   → REF=30193 | PADRE=- | DESC=Comedero de plástico con patas modelo F
   → REF=30194 | PADRE=- | DESC=Comedero de plástico reciclado con pata
   → REF=30195 | PADRE=- | DESC=Bebedero de plástico modelo Free-Range 
   → REF=30196 | PADRE=- | DESC=Bebedero de plástico modelo Free-Range 
   → REF=30197 | PADRE=- | DESC=Bebedero de plástico reciclado modelo F
   → REF=30198 | PADRE=- | DESC=Bebedero de plástico con patas modelo F
   → REF=30199 | PADRE=- | DESC=Bebedero de plástico con patas modelo F
   → REF=30200 | PADRE=- | DESC=Bebedero de plástico reciclado con pata
   → REF=30205 | PADRE=- | DESC=Comedero para jaula de pollos - 1 depart
   → REF=30206 | PADRE=- | DESC=Flotador cilíndrico Ø 60
   → REF=30207 | PADRE=- | DESC=Flotador cilíndrico Ø 40
   → REF=30208 | PADRE=- | DESC=Flotador plano Ø 50
   → REF=30209 | PADRE=- | DESC=Racor 10 mm. para válvula de baja presi
   → REF=30210 | PADRE=- | DESC=Racor 70 mm. para válvula de baja presi
   → REF=30211 | PADRE=- | DESC=Racor 3/8 para válvula de baja presión
   → REF=30212 | PADRE=- | DESC=Tolva de plástico - 2 kg./ 3,5 l. azul
   → REF=30213 | PADRE=- | DESC=Tolva de plástico - 4 kg./ 7 l. azul
   → REF=30214 | PADRE=- | DESC=Tolva de plástico - 8 kg./ 12 l. azul
   → REF=30216 | PADRE=- | DESC=Tolva de plástico - 12 kg./ 20 l. azul
   → REF=30217 | PADRE=- | DESC=Tolva de plástico - 16 kg./ 27 l. azul
   → REF=30218 | PADRE=- | DESC=Bebedero Eco de plástico - 1,5 l. azul
   → REF=30219 | PADRE=- | DESC=Bebedero Eco de plástico - 3 l. azul
   → REF=30220 | PADRE=- | DESC=Bebedero Eco de plástico - 5 l. azul
   → REF=30221 | PADRE=- | DESC=Bebedero Eco de plástico - 8 l. azul
   → REF=30222 | PADRE=- | DESC=Bebedero Eco de plástico - 10 l. azul
   → REF=30223 | PADRE=- | DESC=Bebedero 1ª Edad - 2 l. azul
   → REF=30224 | PADRE=- | DESC=Bebedero 1ª edad - 5 l. azul
   → REF=30225 | PADRE=- | DESC=Bebedero 1ª edad - 8 l. azul
   → REF=30226 | PADRE=- | DESC=Bebedero 1ª edad - 12 l. azul
   → REF=30227 | PADRE=- | DESC=Bebedero 2ª edad - 5 l. azul
   → REF=30228 | PADRE=- | DESC=Bebedero 2ª edad - 8 l. azul
   → REF=30229 | PADRE=- | DESC=Bebedero 2ª edad - 12 l. azul
   → REF=30230 | PADRE=- | DESC=Bebedero cubo metálico - 7 l.
   → REF=30232 | PADRE=- | DESC=Comedero de plástico 1ª edad - 0,6 kg.
   → REF=30233 | PADRE=- | DESC=Bebedero de plástico 1ª edad - 1 l.
   → REF=30234 | PADRE=- | DESC=Bebedero colgante campana
   → REF=30235 | PADRE=- | DESC=Incubadora Lumia 8
   → REF=30240 | PADRE=- | DESC=Anillas de plástico para gallinas 16 mm
   → REF=30241 | PADRE=- | DESC=Anillas de plástico para gallinas 16 mm
   → REF=30242 | PADRE=- | DESC=Anillas de plástico para gallinas 16 mm
   → REF=30243 | PADRE=- | DESC=Bebedero 1ª Edad con patas - 2 l. rojo
   → REF=30244 | PADRE=- | DESC=Bebedero 1ª Edad con patas - 2 l. azul
   → REF=30251 | PADRE=- | DESC=Bebedero Eco de plástico con tapón - 8
   → REF=30252 | PADRE=- | DESC=Bebedero Eco de plástico con tapón - 8
   → REF=30253 | PADRE=- | DESC=Bebedero Eco de plástico con tapón - 1
   → REF=30254 | PADRE=- | DESC=Bebedero Eco de plástico con tapón - 1
   → REF=30255 | PADRE=- | DESC=Comederos metálicos modelo Mini - 30 cm
   → REF=30256 | PADRE=- | DESC=Comederos metálicos modelo Mini - 50 cm
   → REF=30257 | PADRE=- | DESC=Tolva Eco - 9 l.
   → REF=30258 | PADRE=- | DESC=Tolva Eco - 14 l.
   → REF=30260 | PADRE=- | DESC=Tolva Eco con patas - 9 l.
   → REF=30261 | PADRE=- | DESC=Tolva Eco con patas - 14 l.
   → REF=30266 | PADRE=- | DESC=Tolva Free-Range - 14 l.
   → REF=30271 | PADRE=- | DESC=Bebedero con patas 20 l.
   → REF=30272 | PADRE=- | DESC=Bebedero con patas 30 l.
   → REF=30273 | PADRE=- | DESC=Bebedero con patas 40 l.
   → REF=30274 | PADRE=- | DESC=Comedero con patas 20 l.
   → REF=30275 | PADRE=- | DESC=Comedero con patas 30 l.
   → REF=30276 | PADRE=- | DESC=Comedero con patas 40 l.
   → REF=30277 | PADRE=- | DESC=Comedero de plástico con huecos - 20 cm
   → REF=30278 | PADRE=- | DESC=Comedero de plástico con huecos - 20 cm
   → REF=30279 | PADRE=- | DESC=Comedero de plástico con huecos - 30 cm
   → REF=30280 | PADRE=- | DESC=Comedero de plástico con huecos - 30 cm
   → REF=30281 | PADRE=- | DESC=Comedero de plástico con huecos - 40 cm
   → REF=30282 | PADRE=- | DESC=Comedero de plástico con huecos - 40 cm
   → REF=30283 | PADRE=- | DESC=Bebedero Eco de plástico con patas - 5 
   → REF=30284 | PADRE=- | DESC=Bebedero Eco de plástico con patas - 5 
   → REF=30285 | PADRE=- | DESC=Bebedero Eco de plástico con patas - 8 
   → REF=30286 | PADRE=- | DESC=Bebedero Eco de plástico con patas - 8 
   → REF=30287 | PADRE=- | DESC=Bebedero Eco de plástico con patas - 10
   → REF=30288 | PADRE=- | DESC=Bebedero Eco de plástico con patas - 10
   → REF=30289 | PADRE=- | DESC=Tolva de plástico con patas - 8 kg./ 12
   → REF=30290 | PADRE=- | DESC=Tolva de plástico con patas - 8 kg./ 12
   → REF=30291 | PADRE=- | DESC=Tolva de plástico con patas - 4 kg./ 7 
   → REF=30292 | PADRE=- | DESC=Tolva de plástico con patas- 4 kg./ 7 l
   → REF=30296 | PADRE=- | DESC=Anillas de plástico para gallinas 16 mm
   → REF=30300 | PADRE=- | DESC=Bebedero 1ª edad - 8 l. rojo
   → REF=30301 | PADRE=- | DESC=Bebedero 1ª edad - 5 l. rojo
   → REF=30302 | PADRE=- | DESC=Tolva metálica para aves - 10 kg./ 14 l
   → REF=30306 | PADRE=- | DESC=Comederos metálicos con rejilla ancha -
   → REF=30307 | PADRE=- | DESC=Comederos metálicos con rejilla estrech
   → REF=30308 | PADRE=- | DESC=Comederos metálicos con rejilla ancha -
   → REF=30309 | PADRE=- | DESC=Comederos metálicos con rejilla estrech
   → REF=30312 | PADRE=- | DESC=Bebedero de chapa automático - 2 m.
   → REF=30313 | PADRE=- | DESC=Bebedero de chapa automático - 1 m.
   → REF=30314 | PADRE=- | DESC=Tolva metálica para aves - 20 kg./ 33,5
   → REF=30316 | PADRE=- | DESC=Calefactor Infraconic-1 con Termostato
   → REF=30319 | PADRE=- | DESC=Ponedero con suelo de alambre - 3 depart
   → REF=30321 | PADRE=- | DESC=Bebedero modelo pulpo para 1ª edad
   → REF=30327 | PADRE=- | DESC=Plato de comida para 1ª edad
   → REF=30335 | PADRE=- | DESC=Bebedero 1ª Edad - 2 l. rojo
   → REF=30336 | PADRE=- | DESC=Jaula de pollos de engorde - 3 departame
   → REF=30342 | PADRE=- | DESC=Bebedero de cazoleta Copavi
   → REF=30354 | PADRE=- | DESC=Millar De Grapas Vr-18
   → REF=30356 | PADRE=- | DESC=Pegamento Especial para PVC
   → REF=30358 | PADRE=- | DESC=Válvula para bebedero Canal PVC Semi-Re
   → REF=30359 | PADRE=- | DESC=Válvula Bebedero Rosca 3/8
   → REF=30363 | PADRE=- | DESC=Tapón Goma Desagüe Bebedero
   → REF=30379 | PADRE=- | DESC=Comedero para batería de ponedoras - 12
   → REF=30385 | PADRE=- | DESC=Comedero para batería de ponedoras - 15
   → REF=30392 | PADRE=- | DESC=Comedero para batería de ponedoras - 9 
   → REF=30429 | PADRE=- | DESC=Bebedero 1ª edad - 12 l. rojo
   → REF=30433 | PADRE=- | DESC=Comedero Pequeño para jaula de pollos
   → REF=30450 | PADRE=- | DESC=Comedero con molinete - 1 m.
   → REF=30451 | PADRE=- | DESC=Comedero con molinete - 50 cms.
   → REF=30468 | PADRE=- | DESC=Calefactor Infraconic Kit Mini Farm 1500
   → REF=30523 | PADRE=- | DESC=Bebedero Automático basculante para ave
   → REF=30530 | PADRE=- | DESC=Jaula de pollos de engorde - 2 departame
   → REF=30543 | PADRE=- | DESC=Válvula Combi Multi-Direccional
   → REF=30571 | PADRE=- | DESC=Comedero de plástico de rejilla - 40 cm
   → REF=30572 | PADRE=- | DESC=Comedero de plástico de rejilla - 80 cm
   → REF=30573 | PADRE=- | DESC=Comedero de plástico de reijlla ancha -
   → REF=30574 | PADRE=- | DESC=Comedero de plástico de reijlla estrech
   → REF=30575 | PADRE=- | DESC=Comedero de plástico de reijlla ancha -
   → REF=30576 | PADRE=- | DESC=Comedero de plástico de reijlla estrech
   → REF=30577 | PADRE=- | DESC=Comedero de plástico con huecos - 1 m. 
   → REF=30578 | PADRE=- | DESC=Comedero de plástico con huecos - 50 cm
   → REF=30579 | PADRE=- | DESC=Bebedero automático de plástico - 50 c
   → REF=30581 | PADRE=- | DESC=Regulador para placa térmica hasta 500 
   → REF=30582 | PADRE=- | DESC=Regulador para placa térmica hasta 3000
   → REF=30584 | PADRE=- | DESC=Nido Plástico para Palomas Terracota
   → REF=30585 | PADRE=- | DESC=Tolva de plástico - 4 kg./ 7 l. rojo
   → REF=30590 | PADRE=- | DESC=Depósito Plástico 60 l.Verde
   → REF=30592 | PADRE=- | DESC=Depósito Plástico 120 l.
   → REF=30593 | PADRE=- | DESC=Depósito Plástico 220 l.
   → REF=30596 | PADRE=- | DESC=Empalme Tubería Goma 7/7
   → REF=30597 | PADRE=- | DESC=Tolva de plástico - 12 kg./ 20 l. rojo
   → REF=30598 | PADRE=- | DESC=Tolva de plástico - 16 kg./ 27 l. rojo
   → REF=30608 | PADRE=- | DESC=Llave De Paso-10 (2 Unidades)
   → REF=30609 | PADRE=- | DESC=Llave De Paso-7 (2 Unidades)
   → REF=30616 | PADRE=- | DESC=Bebedero 2ª edad - 5 l. rojo
   → REF=30617 | PADRE=- | DESC=Bebedero 2ª edad - 8 l. rojo
   → REF=30618 | PADRE=- | DESC=Bebedero 2ª edad - 12 l. rojo
   → REF=30620 | PADRE=- | DESC=Jaula de pollos de engorde - 1 departame
   → REF=30621 | PADRE=- | DESC=Ponedero con suelo de alambre - 1 depart
   → REF=30622 | PADRE=- | DESC=Tolva metálica para aves - 5 kg./ 9 l.
   → REF=30625 | PADRE=- | DESC=Caseta de madera para aves Modelo Bristo
   → REF=30626 | PADRE=- | DESC=Caseta de madera para aves Modelo Lyon
   → REF=30627 | PADRE=- | DESC=Caseta de madera para aves Modelo Berlí
   → REF=30630 | PADRE=- | DESC=Caseta de madera Modelo Bruselas
   → REF=30631 | PADRE=- | DESC=Caseta de madera Modelo Dublín
   → REF=30632 | PADRE=- | DESC=Parque de madero Modelo Universal nº 1
   → REF=30633 | PADRE=- | DESC=Parque de madero Modelo Universal nº 2
   → REF=30634 | PADRE=- | DESC=Caseta de madera Modelo Lisboa
   → REF=30635 | PADRE=- | DESC=Caseta de madera Modelo Praga
   → REF=30642 | PADRE=- | DESC=Bebedero colgante Mini
   → REF=30645 | PADRE=- | DESC=Anillo anti-desperdicio para tolva 33,5 
   → REF=30646 | PADRE=- | DESC=Anillo anti-desperdicio para tolva 9/ 14
   → REF=30647 | PADRE=- | DESC=Tolva de plástico - 2 kg./ 3,5 l. rojo
   → REF=30653 | PADRE=- | DESC=Tolva de plástico - 8 kg./ 12 l. rojo
   → REF=30654 | PADRE=- | DESC=Caseta de madera Modelo Amsterdam
   → REF=30655 | PADRE=- | DESC=Caseta de madera Modelo Berlín Maxi
   → REF=30657 | PADRE=- | DESC=Nacedora de aves con calefacción
   → REF=30658 | PADRE=- | DESC=Jaula multiusos sin accesorios
   → REF=30660 | PADRE=- | DESC=Bebedero Eco de plástico - 1,5 l. rojo
   → REF=30661 | PADRE=- | DESC=Bebedero Eco de plástico - 3 l. rojo
   → REF=30662 | PADRE=- | DESC=Bebedero Eco de plástico - 5 l. rojo
   → REF=30663 | PADRE=- | DESC=Bebedero Eco de plástico - 8 l. rojo
   → REF=30664 | PADRE=- | DESC=Bebedero Eco de plástico - 10 l. rojo
   → REF=30667 | PADRE=- | DESC=Bebedero cubo metálico - 12 l.
   → REF=30668 | PADRE=- | DESC=Bebedero Mixto para aves con boya
   → REF=30669 | PADRE=- | DESC=Bebedero mixto para aves con botella
   → REF=30671 | PADRE=- | DESC=Bebedero mixto para aves sin botella
   → REF=30676 | PADRE=- | DESC=Ponedero con suelo de alambre - 4 depart
   → REF=30690 | PADRE=- | DESC=Comedero corral - 60 cms.
   → REF=30691 | PADRE=- | DESC=Comedero corral con patas - 60 cms.
   → REF=30692 | PADRE=- | DESC=Comedero corral - 120 cms.
   → REF=30693 | PADRE=- | DESC=Comedero corral con patas - 120 cms.
   → REF=30694 | PADRE=- | DESC=Caseta de madera para aves Modelo Italia
   → REF=30695 | PADRE=- | DESC=Caseta de madera para aves Modelo Franci
   → REF=30696 | PADRE=- | DESC=Caseta de madera para aves Modelo Budape
   → REF=30697 | PADRE=- | DESC=Grapadora Manual Eco
   → REF=30701 | PADRE=- | DESC=Batería de ponedoras - 1 departamento
   → REF=30702 | PADRE=- | DESC=Batería de ponedoras - 2 departamentos
   → REF=30703 | PADRE=- | DESC=Batería de ponedoras - 3 departamentos
   → REF=30704 | PADRE=- | DESC=Comedero para batería de ponedoras - 1 
   → REF=30705 | PADRE=- | DESC=Comedero para batería de ponedoras - 2 
   → REF=30706 | PADRE=- | DESC=Comedero para batería de ponedoras - 3 
   → REF=30707 | PADRE=- | DESC=Batería de ponedoras - 6 departamentos
   → REF=30716 | PADRE=- | DESC=Racor Plástico Salida Depósito
   → REF=30717 | PADRE=- | DESC=Bebedero Mini para aves con boya
   → REF=30718 | PADRE=- | DESC=Bebedero Mini para aves con botella 0,5 
   → REF=30719 | PADRE=- | DESC=Bebedero Mini para aves con botella 2 l.
   → REF=30727 | PADRE=- | DESC=Bebedero automático Mini sin botella
   → REF=30728 | PADRE=- | DESC=Comedero Grande para jaula de pollos
   → REF=30729 | PADRE=- | DESC=Depósito 7l Rectangular con Filtro
   → REF=30736 | PADRE=- | DESC=Bebedero nivel constante para depósito
   → REF=30737 | PADRE=- | DESC=Dispensador anti estrés para aves
   → REF=30738 | PADRE=- | DESC=Batería de ponedoras - 9 departamentos
   → REF=30746 | PADRE=- | DESC=Incubadora Real 24
   → REF=30748 | PADRE=- | DESC=Incubadora Real 49
   → REF=30758 | PADRE=- | DESC=Humidificador Sirio para incubadora
   → REF=30759 | PADRE=- | DESC=Bandeja de plástico para 30 huevos
   → REF=30760 | PADRE=- | DESC=Comedero de apertura mecánica Safeed - 
   → REF=30761 | PADRE=- | DESC=Comedero de apertura mecánica Safeed - 
   → REF=30762 | PADRE=- | DESC=Comedero de apertura mecánica Safeed - 
   → REF=30763 | PADRE=- | DESC=Comedero de apertura mecánica Safeed - 
   → REF=30769 | PADRE=- | DESC=Comedero de apertura mecánica Safeed - 
   → REF=30771 | PADRE=- | DESC=Criadora de Pollitos Babypark con Lámpa
   → REF=30776 | PADRE=- | DESC=Criadora de Pollitos Babypark sin acceso
   → REF=30777 | PADRE=- | DESC=Grapadora Eco+200 Grapas Vr18
   → REF=30778 | PADRE=- | DESC=Bebedero B-70 para malla universal
   → REF=30779 | PADRE=- | DESC=Bebedero B-50 para malla universal
   → REF=30780 | PADRE=- | DESC=Bebedero Pájaros Basculante B-50 Malla 
   → REF=30781 | PADRE=- | DESC=Bebedero B-70 para depósito
   → REF=30782 | PADRE=- | DESC=Bebedero B-50 para depósito
   → REF=30784 | PADRE=- | DESC=Bebedero B-70 para malla rígida
   → REF=30785 | PADRE=- | DESC=Bebedero B-50 para malla rígida
   → REF=30787 | PADRE=- | DESC=Pack incubadora Real 24 con humidificado
   → REF=30788 | PADRE=- | DESC=Incubadora Lumia 16
   → REF=30789 | PADRE=- | DESC=Pack incubadora Lumia 16 con humidificad
   → REF=30790 | PADRE=- | DESC=Calefactor Pollitos Nanny Hen 18W
   → REF=30791 | PADRE=- | DESC=Comedero con molinete de chapa galvaniza
   → REF=30792 | PADRE=- | DESC=Comedero con molinete de chapa galvaniza
   → REF=30793 | PADRE=- | DESC=Comedero con molinete de acero inoxidabl
   → REF=30794 | PADRE=- | DESC=Comedero con molinete de acero inoxidabl
   → REF=30797 | PADRE=- | DESC=Caseta de madera para aves Modelo Manche
   → REF=30798 | PADRE=- | DESC=Comedero de apertura mecánica Safeed - 
   → REF=30799 | PADRE=- | DESC=Criadora de Pollitos Babypark con calefa
   → REF=30806 | PADRE=- | DESC=Parque de Pollitos con accesorios
   → REF=30807 | PADRE=- | DESC=Parque de Pollitos sin accesorios
   → REF=30808 | PADRE=- | DESC=Puerta guillotina para gallinero - Media
   → REF=30809 | PADRE=- | DESC=Puerta guillotina para gallinero - Grand
   → REF=30810 | PADRE=- | DESC=Grapadora Eco con Cargador
   → REF=30818 | PADRE=- | DESC=Bidón con Filtro De 8 l.
   → REF=30819 | PADRE=- | DESC=Filtro Pequeño
   → REF=30824 | PADRE=- | DESC=Calefactor Pollitos Nanny Hen USA 110V 1
   → REF=30825 | PADRE=- | DESC=Calefactor Pollitos Nanny Hen 36W
   → REF=30826 | PADRE=- | DESC=Calefactor Pollitos Nanny Hen Usa 110V 3
   → REF=30830 | PADRE=- | DESC=Ponedero con suelo de alambre - 2 depart
   → REF=30840 | PADRE=- | DESC=Ponedero Colectavi - 1 piso
   → REF=30841 | PADRE=- | DESC=Ponedero Colectavi - 2 pisos
   → REF=30846 | PADRE=- | DESC=Ponedero Colectavi Central principio
   → REF=30847 | PADRE=- | DESC=Ponedero Colectavi Central ampliación
   → REF=30850 | PADRE=- | DESC=Bebedero B-50 con botella 0,5 l.
   → REF=30851 | PADRE=- | DESC=Bebedero B-50 con botella 1 l.
   → REF=30852 | PADRE=- | DESC=Bebedero B-50 con depósito 30 l.
   → REF=30853 | PADRE=- | DESC=Bebedero B-50 Pájaros con Depósito 0,5
   → REF=30854 | PADRE=- | DESC=Bebedero B-50 Pájaros con Depósito 1 l
   → REF=30855 | PADRE=- | DESC=Bebedero B-70 con depósito 30 l.
   → REF=30856 | PADRE=- | DESC=Bebederos Eco de plástico reciclado - 1
   → REF=30857 | PADRE=- | DESC=Bebederos Eco de plástico reciclado - 3
   → REF=30858 | PADRE=- | DESC=Bebederos Eco de plástico reciclado - 5
   → REF=30859 | PADRE=- | DESC=Bebederos Eco de plástico reciclado - 8
   → REF=30860 | PADRE=- | DESC=Bebederos Eco de plástico reciclado - 1
   → REF=30861 | PADRE=- | DESC=Bebedero Eco de plástico reciclado con 
   → REF=30862 | PADRE=- | DESC=Bebedero Eco de plástico reciclado con 
   → REF=30863 | PADRE=- | DESC=Bebedero Eco de plástico reciclado con 
   → REF=30864 | PADRE=- | DESC=Tolva de plástico reciclado - 2 kg./ 3,
   → REF=30865 | PADRE=- | DESC=Tolva de plástico reciclado - 4 kg./ 7 
   → REF=30866 | PADRE=- | DESC=Tolva de plástico reciclado - 8 kg./ 12
   → REF=30867 | PADRE=- | DESC=Tolva de plástico reciclado - 12 kg./ 2
   → REF=30868 | PADRE=- | DESC=Tolva de plástico reciclado - 16 kg./ 2
   → REF=30869 | PADRE=- | DESC=Tolva de plástico reciclado con patas -
   → REF=30870 | PADRE=- | DESC=Tolva de plástico reciclado con patas -
   → REF=30873 | PADRE=- | DESC=Elevador automático para salida de aves
   → REF=30874 | PADRE=- | DESC=Elevador automático con puerta para sal
   → REF=30875 | PADRE=- | DESC=Bebedero cubo de plástico - 5,5 l. gris
   → REF=30876 | PADRE=- | DESC=Bebedero cubo de plástico - 5,5 l. amar
   → REF=30877 | PADRE=- | DESC=Protector Plástico Anti Aves
   → REF=30878 | PADRE=- | DESC=Huevera de plástico con asa para 12 hue
   → REF=30879 | PADRE=- | DESC=Huevera de plástico con asa para 12 hue
   → REF=30884 | PADRE=- | DESC=Ponedero exterior Platinum - 3 departame
   → REF=30885 | PADRE=- | DESC=Ponedero exterior Platinum - 2 departame
   → REF=30886 | PADRE=- | DESC=Ponedero exterior Platinum - 1 departame
   → REF=30887 | PADRE=- | DESC=Ponedero interior Platinum - 1 departame
   → REF=30888 | PADRE=- | DESC=Ponedero interior Platinum - 2 departame
   → REF=30889 | PADRE=- | DESC=Ponedero interior Platinum - 3 departame
   → REF=30890 | PADRE=- | DESC=Ponedero interior Platinum con patas - 1
   → REF=30891 | PADRE=- | DESC=Ponedero interior Platinum con patas - 2
   → REF=30892 | PADRE=- | DESC=Ponedero interior Platinum con patas - 3
   → REF=30893 | PADRE=- | DESC=Ponedero exterior de plástico Confort -
   → REF=30894 | PADRE=- | DESC=Ponedero interior de plástico Confort -
   → REF=30896 | PADRE=- | DESC=Ponedero exterior de plástico Confort -
   → REF=30897 | PADRE=- | DESC=Ponedero interior de plástico Confort -
   → REF=30899 | PADRE=- | DESC=Huevera de plástico Eco para 8 huevos
   → REF=30901 | PADRE=- | DESC=Nido exterior Platinum - 1 departamento
   → REF=30902 | PADRE=- | DESC=Nido exterior Platinum - 2 departamentos
   → REF=30903 | PADRE=- | DESC=Nido exterior Platinum - 3 departamentos
   → REF=30904 | PADRE=- | DESC=Nido interior Platinum - 1 departamento
   → REF=30905 | PADRE=- | DESC=Nido interior Platinum - 2 departamentos
   → REF=30906 | PADRE=- | DESC=Nido interior Platinum - 3 departamentos
   → REF=30907 | PADRE=- | DESC=Nido interior Platinum con patas - 1 dep
   → REF=30908 | PADRE=- | DESC=Nido interior Platinum con patas - 2 dep
   → REF=30909 | PADRE=- | DESC=Nido interior Platinum con patas - 3 dep
   → REF=30911 | PADRE=- | DESC=Nido de plástico Confort - 1 ud.
   → REF=30912 | PADRE=- | DESC=Nido de plástico Confort - 5 uds.
   → REF=30920 | PADRE=- | DESC=Módulo ponedero interior Platinum con p
   → REF=30921 | PADRE=- | DESC=Módulo ponedero interior Platinum con p
   → REF=30922 | PADRE=- | DESC=Módulo nido interior Platinum con patas
   → REF=30923 | PADRE=- | DESC=Módulo nido interior Platinum con patas
   → REF=30932 | PADRE=- | DESC=Ponedero interior Platinum - 4 departame
   → REF=30933 | PADRE=- | DESC=Ponedero interior Platinum con patas - 4
   → REF=30934 | PADRE=- | DESC=Ponedero exterior Platinum - 4 departame
   → REF=30935 | PADRE=- | DESC=Módulo ponedero interior Platinum con p
   → REF=30936 | PADRE=- | DESC=Nido interior Platinum - 4 departamentos
   → REF=30937 | PADRE=- | DESC=Nido interior Platinum con patas - 4 dep
   → REF=30938 | PADRE=- | DESC=Nido exterior Platinum - 4 departamentos
   → REF=30939 | PADRE=- | DESC=Módulo nido interior Platinum con patas
   → REF=30941 | PADRE=- | DESC=Módulo ponedero interior Platinum con p
   → REF=30942 | PADRE=- | DESC=Módulo ponedero interior Platinum con p
   → REF=30943 | PADRE=- | DESC=Módulo ponedero interior Platinum con p
   → REF=30944 | PADRE=- | DESC=Módulo nido interior Platinum con patas
   → REF=30945 | PADRE=- | DESC=Módulo nido interior Platinum con patas
   → REF=30946 | PADRE=- | DESC=Aseladero para ponedero Platinum - 1 dep
   → REF=30947 | PADRE=- | DESC=Aseladero para ponedero Platinum - 2 dep
   → REF=30948 | PADRE=- | DESC=Aseladero para ponedero Platinum - 3 dep
   → REF=30949 | PADRE=- | DESC=Aseladero para ponedero Platinum - 4 dep
   → REF=30950 | PADRE=- | DESC=Módulo nido interior Platinum con patas
   → REF=30951 | PADRE=- | DESC=Aseladero de suelo para Pollitos - 17x40
   → REF=30952 | PADRE=- | DESC=Ponedero exterior de plástico reciclado
   → REF=30953 | PADRE=- | DESC=Ponedero interior de plástico reciclado
   → REF=30954 | PADRE=- | DESC=Ponedero exterior de plástico reciclado
   → REF=30955 | PADRE=- | DESC=Ponedero interior de plástico reciclado
   → REF=30956 | PADRE=- | DESC=Nido de plástico reciclado Confort - 1 
   → REF=30957 | PADRE=- | DESC=Nido de plástico reciclado Confort - 5 
   → REF=30961 | PADRE=- | DESC=Aseladero de suelo para Pollitos - 22x60
   → REF=30962 | PADRE=- | DESC=Aseladero de suelo para Pollitos - 17x60
   → REF=30963 | PADRE=- | DESC=Forrajera colgante para aves
   → REF=30964 | PADRE=- | DESC=Kit de inicación de ponedoras Free-Rang
   → REF=30965 | PADRE=- | DESC=Ponedero Eco Colectavi Central
   → REF=30966 | PADRE=- | DESC=Gallinero móvil Free-Range 1,5x 1,8 m.
   → REF=30969 | PADRE=- | DESC=Kit de Iniciación de Pollitos de 1ª ed
